URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
https://insights.blackcoffer.com/how-is-login-logout-time-tracking-for-employees-in-office-done-by-ai/,16,8,0.333333319444445,0.03256445043071309,43.5,0.227330779054917,17.490932311621968,43.5,178,783,1.7381864623243934,18,4.791826309067688
https://insights.blackcoffer.com/how-does-ai-help-to-monitor-retail-shelf-watches/,27,3,0.7999999733333342,0.04754358154113537,34.3,0.2653061224489796,13.82612244897959,34.3,182,686,1.8177842565597668,13,5.0
https://insights.blackcoffer.com/ai-and-its-impact-on-the-fashion-industry/,79,17,0.6458333266059029,0.05289256195432916,49.53846153846154,0.2748447204968944,19.925322503583374,49.53846153846154,531,1932,1.8317805383022774,59,5.100414078674948
https://insights.blackcoffer.com/how-do-deep-learning-models-predict-old-and-new-drugs-that-are-successfully-treated-in-healthcare/,14,0,0.9999999285714337,0.03189066051961125,33.57142857142857,0.2765957446808511,13.53920972644377,33.57142857142857,130,470,1.8595744680851063,4,4.9787234042553195
https://insights.blackcoffer.com/how-artificial-intelligence-can-boost-your-productivity-level/,49,12,0.6065573671056169,0.04919354834742455,28.666666666666668,0.23909883720930233,11.562306201550388,28.666666666666668,329,1376,1.7034883720930232,49,4.6061046511627906
https://insights.blackcoffer.com/how-are-genetic-sequencing-maps-affected-by-deep-learning-and-ai/,47,13,0.5666666572222224,0.05249343827428395,33.4054054054054,0.30097087378640774,13.482550511676724,33.4054054054054,372,1236,1.8389967637540454,28,5.001618122977346
https://insights.blackcoffer.com/how-is-ai-used-to-solve-traffic-management/,62,37,0.25252524997449244,0.07184325103639821,30.0,0.2733333333333333,12.109333333333334,30.0,410,1500,1.7966666666666666,67,5.166
https://insights.blackcoffer.com/benefits-of-big-data-in-different-fields/,62,15,0.6103896024624728,0.04270660008723982,40.854166666666664,0.28403875573686893,16.455282168961414,40.854166666666664,557,1961,1.8505864354920958,22,5.005609382967873
https://insights.blackcoffer.com/how-big-data-will-impact-the-future-of-business/,76,10,0.7674418515413738,0.05361596006632421,32.407407407407405,0.2537142857142857,13.064448677248677,32.407407407407405,444,1750,1.8337142857142856,25,4.976
https://insights.blackcoffer.com/how-will-ai-make-decisions-in-tomorrows-wars/,25,23,0.041666665798611134,0.07973421913665413,25.03846153846154,0.22734254992319508,10.106321635353893,25.03846153846154,148,651,1.6543778801843319,27,4.61136712749616
https://insights.blackcoffer.com/which-one-is-better-ai-or-big-data/,32,4,0.7777777561728402,0.05546995368956864,31.17391304347826,0.2524407252440725,12.570541507488933,31.17391304347826,181,717,1.8437935843793585,19,4.871687587168759
https://insights.blackcoffer.com/how-robots-can-help-in-e-learning-platforms/,39,35,0.05405405332359388,0.05251951735094427,27.821428571428573,0.21437740693196405,11.214322391344215,27.821428571428573,334,1558,1.6662387676508343,30,4.641848523748395
https://insights.blackcoffer.com/how-does-big-data-help-in-finance-and-the-growth-of-large-firms/,35,20,0.2727272677685951,0.046649703098685574,26.395833333333332,0.23125493291239146,10.65083530649829,26.395833333333332,293,1267,1.7119179163378058,12,4.674822415153907
https://insights.blackcoffer.com/future-of-work-robot-ai-and-automation/,24,6,0.5999999800000007,0.05263157885503232,27.47826086956522,0.25,11.091304347826089,27.47826086956522,158,632,1.8132911392405062,7,4.871835443037975
https://insights.blackcoffer.com/how-ai-will-help-the-defense-power-of-a-country/,42,51,-0.09677419250780439,0.06567796605531216,19.94871794871795,0.21401028277634962,8.06509129259772,19.94871794871795,333,1556,1.6574550128534704,21,4.598329048843188
https://insights.blackcoffer.com/future-of-ai-and-machine-roles-in-the-medical-sector/,38,11,0.5510203969179511,0.050935550882603375,39.61538461538461,0.20776699029126214,15.92926064227035,39.61538461538461,214,1030,1.620388349514563,27,4.62621359223301
https://insights.blackcoffer.com/ai-in-healthcare-to-improve-patient-outcomes/,74,31,0.4095238056235828,0.05826859042271443,37.0377358490566,0.3092205807437596,14.938782571920147,37.0377358490566,607,1963,1.9062659195109526,39,5.288843606724401
https://insights.blackcoffer.com/what-if-the-creation-is-taking-over-the-creator/,67,36,0.3009708708643605,0.07167710503014815,23.852941176470587,0.19852034525277434,9.620584608689345,23.852941176470587,322,1622,1.561652281134402,37,4.355733662145499
https://insights.blackcoffer.com/what-jobs-will-robots-take-from-humans-in-the-future/,73,37,0.3272727242975207,0.06428988891625372,27.970149253731343,0.2849519743863394,11.302040491247073,27.970149253731343,534,1874,1.8527214514407684,31,5.025080042689434
https://insights.blackcoffer.com/will-machine-replace-the-human-in-the-future-of-work/,79,21,0.5799999942,0.06097560971891731,22.94871794871795,0.20670391061452514,9.26216874373299,22.94871794871795,370,1790,1.6184357541899441,74,4.532402234636871
https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,65,25,0.4444444395061729,0.050139275738083966,28.75,0.21534526854219949,11.58613810741688,28.75,421,1955,1.6639386189258312,36,4.6695652173913045
https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,53,21,0.43243242658875103,0.05576488315315381,30.479166666666668,0.21941216678058784,12.279431533378904,30.479166666666668,321,1463,1.656185919343814,17,4.585099111414901
https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,27,12,0.384615374753452,0.05193075891886716,20.317073170731707,0.21728691476590636,8.213744034199046,20.317073170731707,181,833,1.6458583433373348,14,4.608643457382954
https://insights.blackcoffer.com/how-neural-networks-can-be-applied-in-various-areas-in-the-future/,66,39,0.2571428546938776,0.06752411571220314,30.963636363636365,0.22372284204345272,12.474943682271928,30.963636363636365,381,1703,1.6799765120375807,12,4.58191426893717
https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,42,13,0.5272727176859506,0.07352941166640453,27.75862068965517,0.19875776397515527,11.182951381452131,27.75862068965517,160,805,1.6024844720496894,11,4.46832298136646
https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,77,39,0.32758620407253275,0.05237020313662745,35.044117647058826,0.2224087284934956,14.10661055022093,35.044117647058826,530,2383,1.6747796894670584,87,4.570709190096517
https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,59,60,-0.008403361273921333,0.05589478625838667,26.908045977011493,0.21956428876548484,10.851044106310793,26.908045977011493,514,2341,1.618966253737719,32,4.513882956001709
https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,44,20,0.3749999941406251,0.054514480362423776,31.65,0.292259083728278,12.776903633491312,31.65,370,1266,1.9502369668246446,15,5.2788309636650865
https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,41,26,0.22388059367342397,0.05275590547027094,21.796875,0.22365591397849463,8.808212365591398,21.796875,312,1395,1.625089605734767,38,4.566308243727598
https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,68,23,0.49450548907136826,0.05371900823275147,53.90909090909091,0.21585160202360876,21.64997700444581,53.90909090909091,384,1779,1.715008431703204,55,4.744800449690837
https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,76,22,0.5510204025406081,0.05932203386239586,34.44230769230769,0.23897264098269122,13.872512133316153,34.44230769230769,428,1791,1.725851479620324,63,4.806253489670575
https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,27,0,0.9999999629629643,0.05346534642878149,32.588235294117645,0.2779783393501805,13.146485453387129,32.588235294117645,154,554,1.864620938628159,11,5.064981949458484
https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,100,39,0.4388489177061229,0.07445099085460578,270.14285714285717,0.2168164992067689,108.14386945682557,270.14285714285717,410,1891,1.7102062400846114,32,4.607086197778953
https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,30,0,0.9999999666666678,0.03222341564745068,30.87878787878788,0.2787046123650638,12.462996996461179,30.87878787878788,284,1019,1.8370951913640825,11,4.990186457311089
https://insights.blackcoffer.com/evolution-of-advertising-industry/,15,6,0.4285714081632663,0.029787234000301796,37.0,0.2908622908622909,14.916344916344919,37.0,226,777,1.8687258687258688,4,5.229086229086229
https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,5,3,0.24999996875000394,0.026315789387119114,326.0,0.2822085889570552,130.51288343558284,326.0,92,326,1.8711656441717792,6,5.340490797546012
https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,48,37,0.12941176318339104,0.08141762444308656,25.488888888888887,0.23016564952048824,10.28762181536375,25.488888888888887,264,1147,1.7122929380993896,30,4.7227550130775935
https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,35,67,-0.3137254871203384,0.07348703164734363,35.73809523809524,0.24250499666888742,14.39224009390565,35.73809523809524,364,1501,1.759493670886076,10,4.7894736842105265
https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,21,15,0.16666666203703717,0.049723756837398124,34.34782608695652,0.21012658227848102,13.823181067694003,34.34782608695652,166,790,1.6215189873417721,22,4.648101265822785
https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,68,37,0.2952380924263039,0.05381855455980596,24.431818181818183,0.20046511627906977,9.852913319238901,24.431818181818183,431,2150,1.6381395348837209,35,4.486511627906976
https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,50,3,0.886792436098256,0.08018154299518677,25.928571428571427,0.2630853994490358,10.476662731208187,25.928571428571427,191,726,1.741046831955923,11,4.87465564738292
https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,8,1,0.7777776913580343,0.023316062115761496,31.846153846153847,0.20772946859903382,12.821553325901153,31.846153846153847,86,414,1.7318840579710144,3,4.647342995169082
https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,31,8,0.5897435746219597,0.03415061292981557,47.23076923076923,0.2288273615635179,18.9838386369331,47.23076923076923,281,1228,1.6465798045602607,27,4.625407166123779
https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,23,8,0.4838709521331951,0.05032467524297942,51.07692307692308,0.27259036144578314,20.539805375347548,51.07692307692308,181,664,1.8885542168674698,16,5.201807228915663
https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,19,7,0.4615384437869829,0.06718346235869907,18.695652173913043,0.2186046511627907,7.565702730030335,18.695652173913043,94,430,1.7674418604651163,6,4.755813953488372
https://insights.blackcoffer.com/how-we-forecast-future-technologies/,6,0,0.9999998333333611,0.03703703680841335,19.77777777777778,0.24719101123595505,8.009987515605493,19.77777777777778,44,178,1.7415730337078652,7,5.03932584269663
https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,27,36,-0.1428571405895692,0.0741176469716263,17.236363636363638,0.16350210970464135,6.959946298427312,17.236363636363638,155,948,1.5263713080168777,11,4.1645569620253164
https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,10,2,0.6666666111111158,0.0674157299583386,32.5,0.20512820512820512,13.082051282051282,32.5,40,195,1.676923076923077,4,4.507692307692308
https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,50,17,0.4925373060815328,0.05805892542629209,35.083333333333336,0.31274742676167855,14.158432304038008,35.083333333333336,395,1263,1.9635787806809184,20,5.315122723673793
https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,14,17,-0.09677419042663901,0.057943925125338455,31.105263157894736,0.24027072758037224,12.538213554190044,31.105263157894736,142,591,1.6514382402707275,10,4.6514382402707275
https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,23,36,-0.22033897931628849,0.05488372087917793,24.361702127659573,0.2017467248908297,9.825379541020162,24.361702127659573,231,1145,1.6602620087336244,11,4.558951965065503
https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,30,45,-0.19999999733333337,0.04283266702293965,38.44,0.2570239334027055,15.478809573361083,38.44,494,1922,1.8069719042663892,16,4.927679500520291
https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,55,23,0.4102564049967128,0.04439385313352655,41.37777777777778,0.18904403866809882,16.626728726578353,41.37777777777778,352,1862,1.6616541353383458,13,4.546186895810956
https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,46,25,0.2957746437214839,0.04839809130988541,23.571428571428573,0.19393939393939394,9.506147186147187,23.571428571428573,320,1650,1.5787878787878789,15,4.3969696969696965
https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,26,5,0.677419332986473,0.0348706411306292,18.41509433962264,0.1915983606557377,7.442677080111352,18.41509433962264,187,976,1.5297131147540983,10,4.25
https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,50,8,0.7241379185493463,0.03934871096380684,25.951612903225808,0.1783716594157862,10.451993825056638,25.951612903225808,287,1609,1.4841516469857055,14,4.114978247358608
https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,34,6,0.6999999825000005,0.08316008298719317,37.357142857142854,0.2179732313575526,15.030046435400164,37.357142857142854,114,523,1.6596558317399617,3,4.2963671128107075
https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,48,14,0.5483870879292405,0.038366336609921815,41.785714285714285,0.2564102564102564,16.816849816849818,41.785714285714285,450,1755,1.7401709401709402,56,4.785754985754986
https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,31,65,-0.3541666629774306,0.09293320416947413,17.523076923076925,0.19666374012291485,7.087896265279936,17.523076923076925,224,1139,1.601404741000878,17,4.2783143107989465
https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,61,21,0.4878048720999406,0.07130434776408318,21.982456140350877,0.14604948124501196,8.851402248638356,21.982456140350877,183,1253,1.493216280925778,10,4.197126895450918
https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,27,38,-0.16923076662721898,0.0532786884809191,41.193548387096776,0.1793265465935787,16.549149973476144,41.193548387096776,229,1277,1.5833985904463586,30,4.718872357086923
https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,35,23,0.20689654815695607,0.03929539292730664,35.22222222222222,0.2391167192429022,14.18453557658605,35.22222222222222,379,1585,1.7501577287066246,18,4.851735015772871
https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,32,73,-0.39047618675736967,0.09695290849773507,17.82089552238806,0.20435510887772193,7.2101002525063125,17.82089552238806,244,1194,1.61892797319933,17,4.323283082077052
https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,51,29,0.27499999656250007,0.049382716018899556,38.08888888888889,0.19369894982497082,15.313035135485544,38.08888888888889,332,1714,1.5985997666277714,23,4.51166861143524
https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,24,12,0.33333332407407434,0.046094750261082264,39.95238095238095,0.2061978545887962,16.063431522787898,39.95238095238095,173,839,1.7175208581644816,11,4.817640047675805
https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,40,23,0.26984126555807514,0.05198019797691402,45.172413793103445,0.23206106870229007,18.161789944722297,45.172413793103445,304,1310,1.7732824427480915,17,5.0
https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,40,45,-0.05882352871972319,0.04885057468456863,39.851063829787236,0.23651895355045383,16.035033113335075,39.851063829787236,443,1873,1.7271756540309664,22,4.757074212493326
https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,34,11,0.5111110997530867,0.012437810941835874,24.006172839506174,0.1712522499357161,9.670970035776756,24.006172839506174,666,3889,1.4229879146310105,66,4.459244021599383
https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,36,45,-0.11111110973936902,0.04573687179800289,31.065573770491802,0.22005277044854882,12.514250616376142,31.065573770491802,417,1895,1.733509234828496,27,4.754089709762533
https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,29,61,-0.35555555160493835,0.05874673625408176,34.645833333333336,0.2994588093806374,13.97811685708559,34.645833333333336,498,1663,1.8634996993385449,25,5.098616957306073
https://insights.blackcoffer.com/human-rights-outlook/,4,3,0.1428571224489825,0.042944785012608684,44.25,0.2033898305084746,17.781355932203393,44.25,36,177,1.6723163841807909,2,4.570621468926554
https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,42,4,0.8260869385633275,0.044315992250177266,30.62162162162162,0.20388349514563106,12.330202046706901,30.62162162162162,231,1133,1.5542806707855252,8,4.320388349514563
https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,47,33,0.17499999781250003,0.043572984725722776,19.25,0.2022977022977023,7.780919080919081,19.25,405,2002,1.6753246753246753,22,4.585914085914086
https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,54,14,0.5882352854671282,0.037403740353463284,27.48611111111111,0.235977766548762,11.08883555106395,27.48611111111111,467,1979,1.659423951490652,24,4.6301162203132895
https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,36,32,0.05882352854671282,0.06355140180976504,32.5,0.21794871794871795,13.087179487179487,32.5,255,1170,1.6888888888888889,17,4.682905982905983
https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,19,44,-0.3968253905265811,0.03463441449442858,44.29545454545455,0.2314007183170857,17.810742105508652,44.29545454545455,451,1949,1.689584402257568,46,4.959466393022063
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,19,40,-0.3559321973570814,0.06076210086430268,30.485714285714284,0.21743205248359887,12.281258535279154,30.485714285714284,232,1067,1.6813495782567947,11,4.677600749765698
https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,43,46,-0.03370786478979927,0.07295081961233539,19.676470588235293,0.2085201793721973,7.953996307042996,19.676470588235293,279,1338,1.6733931240657698,13,4.457399103139013
https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,29,27,0.03571428507653063,0.051048313535963244,38.666666666666664,0.2336206896551724,15.560114942528736,38.666666666666664,271,1160,1.7508620689655172,16,4.7732758620689655
https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,18,40,-0.3793103382877528,0.04588607591306481,50.2962962962963,0.25184094256259204,20.219254895543557,50.2962962962963,342,1358,1.7393225331369662,54,5.06480117820324
https://insights.blackcoffer.com/travel-and-tourism-outlook/,5,3,0.24999996875000394,0.04278074843432755,33.833333333333336,0.17733990147783252,13.604269293924467,33.833333333333336,36,203,1.541871921182266,2,4.310344827586207
https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,29,43,-0.19444444174382722,0.06349206343607401,23.980392156862745,0.18315617334423548,9.665419332082793,23.980392156862745,224,1223,1.5813573180703189,15,4.435813573180703
https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,11,24,-0.37142856081632686,0.05537974674781686,41.11764705882353,0.20028612303290416,16.527173272742573,41.11764705882353,140,699,1.580829756795422,15,4.652360515021459
https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,30,54,-0.2857142823129252,0.07381370819524279,26.755555555555556,0.23837209302325582,10.797571059431526,26.755555555555556,287,1204,1.7965116279069768,13,4.985880398671096
https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,31,33,-0.031249999511718758,0.05791855198378411,45.46153846153846,0.19543147208121828,18.26278797344787,45.46153846153846,231,1182,1.6175972927241962,11,4.4001692047377325
https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,6,3,0.33333329629630043,0.02307692301775148,46.77777777777778,0.27790973871733965,18.822275006598048,46.77777777777778,117,421,1.7814726840855106,24,5.239904988123516
https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,24,2,0.8461538136094686,0.041935483803329864,31.80952380952381,0.1631736526946108,12.789078984887368,31.80952380952381,109,668,1.4970059880239521,19,4.441616766467066
https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,34,52,-0.2093023231476474,0.08052434449389105,61.0,0.2459016393442623,24.498360655737706,61.0,285,1159,1.7480586712683348,13,4.906816220880069
https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,32,24,0.1428571403061225,0.07821229039355826,47.9375,0.12646675358539766,19.22558670143416,47.9375,97,767,1.4758800521512385,13,4.053455019556714
https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,8,36,-0.6363636219008268,0.04234841189379363,48.73913043478261,0.23371989295272078,19.589140131094133,48.73913043478261,262,1121,1.7225691347011596,25,4.9812667261373775
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,21,29,-0.15999999680000007,0.049067713396400675,29.57894736842105,0.23220640569395018,11.924461509646001,29.57894736842105,261,1124,1.8104982206405693,15,4.947508896797153
https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,29,50,-0.26582278144528126,0.07655038752272249,27.166666666666668,0.24189307624890447,10.96342389716623,27.166666666666668,276,1141,1.7300613496932515,20,4.87467134092901
https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,26,33,-0.11864406578569381,0.04587869358796369,41.11764705882353,0.21745350500715308,16.534040225532273,41.11764705882353,304,1398,1.6237482117310444,33,4.664520743919885
https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,47,46,0.01075268805642271,0.05801621955207971,27.661290322580644,0.197667638483965,11.143583184425843,27.661290322580644,339,1715,1.6110787172011662,30,4.520699708454811
https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,27,46,-0.2602739690373429,0.03901656865899702,37.16981132075472,0.23045685279187816,14.960107269418637,37.16981132075472,454,1970,1.6538071065989848,53,4.769035532994923
https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,26,24,0.03999999920000002,0.05662514149872577,100.88888888888889,0.11784140969162996,40.40269211943221,100.88888888888889,107,908,1.4944933920704846,16,4.179515418502203
